V4_0,Time_codelist,Time,Geography_codelist,Geography,DATAMARKING_codelist,DATAMARKING,Indicators_codelist,Indicators,Measure_codelist,Measure
29.2,,2015/16*,E07000118,,,,,2-3,,Anxiety
,,2015/16*,E07000118,,,x,,4-5,,Anxiety
,,2015/16*,E07000118,,,x,,6-10,,Anxiety
47.77,,2016/17*,E07000118,,,,,0-1,,Anxiety
,,2016/17*,E07000118,,,x,,2-3,,Anxiety
,,2016/17*,E07000118,,,x,,4-5,,Anxiety
,,2016/17*,E07000118,,,x,,6-10,,Anxiety
36.2,,2011/12,E07000119,,,,,0-1,,Anxiety
31.33,,2011/12,E07000119,,,,,2-3,,Anxiety
,,2011/12,E07000119,,,x,,4-5,,Anxiety
18.85,,2011/12,E07000119,,,,,6-10,,Anxiety
40.76,,2012/13*,E07000119,,,,,0-1,,Anxiety
31.13,,2012/13*,E07000119,,,,,2-3,,Anxiety
,,2012/13*,E07000119,,,x,,4-5,,Anxiety
,,2012/13*,E07000119,,,x,,6-10,,Anxiety
42.34,,2013/14*,E07000119,,,,,0-1,,Anxiety
,,2013/14*,E07000119,,,x,,2-3,,Anxiety
,,2013/14*,E07000119,,,x,,4-5,,Anxiety
,,2013/14*,E07000119,,,x,,6-10,,Anxiety
42.35,,2014/15*,E07000119,,,,,0-1,,Anxiety
,,2014/15*,E07000119,,,x,,2-3,,Anxiety
,,2014/15*,E07000119,,,x,,4-5,,Anxiety
,,2014/15*,E07000119,,,x,,6-10,,Anxiety
51.27,,2015/16*,E07000119,,,,,0-1,,Anxiety
,,2015/16*,E07000119,,,x,,2-3,,Anxiety
,,2015/16*,E07000119,,,x,,4-5,,Anxiety
,,2015/16*,E07000119,,,x,,6-10,,Anxiety
44.87,,2016/17*,E07000119,,,,,0-1,,Anxiety
,,2016/17*,E07000119,,,x,,2-3,,Anxiety
,,2016/17*,E07000119,,,x,,4-5,,Anxiety
,,2016/17*,E07000119,,,x,,6-10,,Anxiety
37.77,,2011/12,E07000120,,,,,0-1,,Anxiety
,,2011/12,E07000120,,,x,,2-3,,Anxiety
,,2011/12,E07000120,,,x,,4-5,,Anxiety
,,2011/12,E07000120,,,x,,6-10,,Anxiety
40.3,,2012/13*,E07000120,,,,,0-1,,Anxiety
,,2012/13*,E07000120,,,x,,2-3,,Anxiety
,,2012/13*,E07000120,,,x,,4-5,,Anxiety
,,2012/13*,E07000120,,,x,,6-10,,Anxiety
33.66,,2013/14*,E07000120,,,,,0-1,,Anxiety
,,2013/14*,E07000120,,,x,,2-3,,Anxiety
,,2013/14*,E07000120,,,x,,4-5,,Anxiety
25.04,,2013/14*,E07000120,,,,,6-10,,Anxiety
46.52,,2014/15*,E07000120,,,,,0-1,,Anxiety
,,2014/15*,E07000120,,,x,,2-3,,Anxiety
,,2014/15*,E07000120,,,x,,4-5,,Anxiety
,,2014/15*,E07000120,,,x,,6-10,,Anxiety
,,2015/16*,E07000120,,,x,,0-1,,Anxiety
,,2015/16*,E07000120,,,x,,2-3,,Anxiety
,,2015/16*,E07000120,,,x,,4-5,,Anxiety
,,2015/16*,E07000120,,,x,,6-10,,Anxiety
51.51,,2016/17*,E07000120,,,,,0-1,,Anxiety
,,2016/17*,E07000120,,,x,,2-3,,Anxiety
,,2016/17*,E07000120,,,x,,4-5,,Anxiety
,,2016/17*,E07000120,,,x,,6-10,,Anxiety
37.64,,2011/12,E07000121,,,,,0-1,,Anxiety
19.53,,2011/12,E07000121,,,,,2-3,,Anxiety
20.4,,2011/12,E07000121,,,,,4-5,,Anxiety
22.44,,2011/12,E07000121,,,,,6-10,,Anxiety
38.51,,2012/13*,E07000121,,,,,0-1,,Anxiety
26.49,,2012/13*,E07000121,,,,,2-3,,Anxiety
18.3,,2012/13*,E07000121,,,,,4-5,,Anxiety
16.7,,2012/13*,E07000121,,,,,6-10,,Anxiety
50.52,,2013/14*,E07000121,,,,,0-1,,Anxiety
22.73,,2013/14*,E07000121,,,,,2-3,,Anxiety
,,2013/14*,E07000121,,,x,,4-5,,Anxiety
,,2013/14*,E07000121,,,x,,6-10,,Anxiety
58.27,,2014/15*,E07000121,,,,,0-1,,Anxiety
,,2014/15*,E07000121,,,x,,2-3,,Anxiety
,,2014/15*,E07000121,,,x,,4-5,,Anxiety
17.83,,2014/15*,E07000121,,,,,6-10,,Anxiety
44.88,,2015/16*,E07000121,,,,,0-1,,Anxiety
22.77,,2015/16*,E07000121,,,,,2-3,,Anxiety
,,2015/16*,E07000121,,,x,,4-5,,Anxiety
21.13,,2015/16*,E07000121,,,,,6-10,,Anxiety
31.96,,2016/17*,E07000121,,,,,0-1,,Anxiety
27.83,,2016/17*,E07000121,,,,,2-3,,Anxiety
,,2016/17*,E07000121,,,x,,4-5,,Anxiety
24.68,,2016/17*,E07000121,,,,,6-10,,Anxiety
47.83,,2011/12,E07000122,,,,,0-1,,Anxiety
,,2011/12,E07000122,,,x,,2-3,,Anxiety
,,2011/12,E07000122,,,x,,4-5,,Anxiety
23.24,,2011/12,E07000122,,,,,6-10,,Anxiety
38.35,,2012/13*,E07000122,,,,,0-1,,Anxiety
26.86,,2012/13*,E07000122,,,,,2-3,,Anxiety
,,2012/13*,E07000122,,,x,,4-5,,Anxiety
,,2012/13*,E07000122,,,x,,6-10,,Anxiety
32.13,,2013/14*,E07000122,,,,,0-1,,Anxiety
,,2013/14*,E07000122,,,x,,2-3,,Anxiety
,,2013/14*,E07000122,,,x,,4-5,,Anxiety
22.24,,2013/14*,E07000122,,,,,6-10,,Anxiety
39.11,,2014/15*,E07000122,,,,,0-1,,Anxiety
,,2014/15*,E07000122,,,x,,2-3,,Anxiety
,,2014/15*,E07000122,,,x,,4-5,,Anxiety
31.72,,2014/15*,E07000122,,,,,6-10,,Anxiety
44.71,,2015/16*,E07000122,,,,,0-1,,Anxiety
,,2015/16*,E07000122,,,x,,2-3,,Anxiety
,,2015/16*,E07000122,,,x,,4-5,,Anxiety
,,2015/16*,E07000122,,,x,,6-10,,Anxiety
46.83,,2016/17*,E07000122,,,,,0-1,,Anxiety
,,2016/17*,E07000122,,,x,,2-3,,Anxiety
,,2016/17*,E07000122,,,x,,4-5,,Anxiety
,,2016/17*,E07000122,,,x,,6-10,,Anxiety
40.95,,2011/12,E07000123,,,,,0-1,,Anxiety
23.63,,2011/12,E07000123,,,,,2-3,,Anxiety
,,2011/12,E07000123,,,x,,4-5,,Anxiety
21.27,,2011/12,E07000123,,,,,6-10,,Anxiety
48.97,,2012/13*,E07000123,,,,,0-1,,Anxiety
17.91,,2012/13*,E07000123,,,,,2-3,,Anxiety
15.0,,2012/13*,E07000123,,,,,4-5,,Anxiety
,,2012/13*,E07000123,,,x,,6-10,,Anxiety
41.0,,2013/14*,E07000123,,,,,0-1,,Anxiety
21.57,,2013/14*,E07000123,,,,,2-3,,Anxiety
,,2013/14*,E07000123,,,x,,4-5,,Anxiety
22.31,,2013/14*,E07000123,,,,,6-10,,Anxiety
45.97,,2014/15*,E07000123,,,,,0-1,,Anxiety
22.53,,2014/15*,E07000123,,,,,2-3,,Anxiety
,,2014/15*,E07000123,,,x,,4-5,,Anxiety
,,2014/15*,E07000123,,,x,,6-10,,Anxiety
37.35,,2015/16*,E07000123,,,,,0-1,,Anxiety
23.72,,2015/16*,E07000123,,,,,2-3,,Anxiety
,,2015/16*,E07000123,,,x,,4-5,,Anxiety
24.97,,2015/16*,E07000123,,,,,6-10,,Anxiety
38.28,,2016/17*,E07000123,,,,,0-1,,Anxiety
28.29,,2016/17*,E07000123,,,,,2-3,,Anxiety
,,2016/17*,E07000123,,,x,,4-5,,Anxiety
24.55,,2016/17*,E07000123,,,,,6-10,,Anxiety
40.61,,2011/12,E07000124,,,,,0-1,,Anxiety
,,2011/12,E07000124,,,x,,2-3,,Anxiety
,,2011/12,E07000124,,,x,,4-5,,Anxiety
,,2011/12,E07000124,,,x,,6-10,,Anxiety
,,2012/13*,E07000124,,,x,,0-1,,Anxiety
,,2012/13*,E07000124,,,x,,2-3,,Anxiety
,,2012/13*,E07000124,,,x,,4-5,,Anxiety
,,2012/13*,E07000124,,,x,,6-10,,Anxiety
50.0,,2013/14*,E07000124,,,,,0-1,,Anxiety
,,2013/14*,E07000124,,,x,,2-3,,Anxiety
,,2013/14*,E07000124,,,x,,4-5,,Anxiety
,,2013/14*,E07000124,,,x,,6-10,,Anxiety
44.22,,2014/15*,E07000124,,,,,0-1,,Anxiety
25.75,,2014/15*,E07000124,,,,,2-3,,Anxiety
,,2014/15*,E07000124,,,x,,4-5,,Anxiety
,,2014/15*,E07000124,,,x,,6-10,,Anxiety
37.15,,2015/16*,E07000124,,,,,0-1,,Anxiety
,,2015/16*,E07000124,,,x,,2-3,,Anxiety
,,2015/16*,E07000124,,,x,,4-5,,Anxiety
,,2015/16*,E07000124,,,x,,6-10,,Anxiety
43.43,,2016/17*,E07000124,,,,,0-1,,Anxiety
,,2016/17*,E07000124,,,x,,2-3,,Anxiety
,,2016/17*,E07000124,,,x,,4-5,,Anxiety
,,2016/17*,E07000124,,,x,,6-10,,Anxiety
36.24,,2011/12,E07000125,,,,,0-1,,Anxiety
,,2011/12,E07000125,,,x,,2-3,,Anxiety
27.93,,2011/12,E07000125,,,,,4-5,,Anxiety
25.57,,2011/12,E07000125,,,,,6-10,,Anxiety
45.99,,2012/13*,E07000125,,,,,0-1,,Anxiety
,,2012/13*,E07000125,,,x,,2-3,,Anxiety
,,2012/13*,E07000125,,,x,,4-5,,Anxiety
,,2012/13*,E07000125,,,x,,6-10,,Anxiety
41.69,,2013/14*,E07000125,,,,,0-1,,Anxiety
30.15,,2013/14*,E07000125,,,,,2-3,,Anxiety
,,2013/14*,E07000125,,,x,,4-5,,Anxiety
,,2013/14*,E07000125,,,x,,6-10,,Anxiety
35.39,,2014/15*,E07000125,,,,,0-1,,Anxiety
,,2014/15*,E07000125,,,x,,2-3,,Anxiety
,,2014/15*,E07000125,,,x,,4-5,,Anxiety
,,2014/15*,E07000125,,,x,,6-10,,Anxiety
34.05,,2015/16*,E07000125,,,,,0-1,,Anxiety
25.06,,2015/16*,E07000125,,,,,2-3,,Anxiety
,,2015/16*,E07000125,,,x,,4-5,,Anxiety
,,2015/16*,E07000125,,,x,,6-10,,Anxiety
43.46,,2016/17*,E07000125,,,,,0-1,,Anxiety
24.38,,2016/17*,E07000125,,,,,2-3,,Anxiety
,,2016/17*,E07000125,,,x,,4-5,,Anxiety
,,2016/17*,E07000125,,,x,,6-10,,Anxiety
34.61,,2011/12,E07000126,,,,,0-1,,Anxiety
23.61,,2011/12,E07000126,,,,,2-3,,Anxiety
,,2011/12,E07000126,,,x,,4-5,,Anxiety
29.21,,2011/12,E07000126,,,,,6-10,,Anxiety
36.2,,2012/13*,E07000126,,,,,0-1,,Anxiety
26.89,,2012/13*,E07000126,,,,,2-3,,Anxiety
15.88,,2012/13*,E07000126,,,,,4-5,,Anxiety
21.03,,2012/13*,E07000126,,,,,6-10,,Anxiety
32.06,,2013/14*,E07000126,,,,,0-1,,Anxiety
25.15,,2013/14*,E07000126,,,,,2-3,,Anxiety
19.82,,2013/14*,E07000126,,,,,4-5,,Anxiety
22.97,,2013/14*,E07000126,,,,,6-10,,Anxiety
43.24,,2014/15*,E07000126,,,,,0-1,,Anxiety
30.63,,2014/15*,E07000126,,,,,2-3,,Anxiety
,,2014/15*,E07000126,,,x,,4-5,,Anxiety
16.63,,2014/15*,E07000126,,,,,6-10,,Anxiety
43.79,,2015/16*,E07000126,,,,,0-1,,Anxiety
22.81,,2015/16*,E07000126,,,,,2-3,,Anxiety
,,2015/16*,E07000126,,,x,,4-5,,Anxiety
,,2015/16*,E07000126,,,x,,6-10,,Anxiety
49.2,,2016/17*,E07000126,,,,,0-1,,Anxiety
15.79,,2016/17*,E07000126,,,,,2-3,,Anxiety
,,2016/17*,E07000126,,,x,,4-5,,Anxiety
20.51,,2016/17*,E07000126,,,,,6-10,,Anxiety
34.87,,2011/12,E07000127,,,,,0-1,,Anxiety
23.36,,2011/12,E07000127,,,,,2-3,,Anxiety
19.7,,2011/12,E07000127,,,,,4-5,,Anxiety
22.06,,2011/12,E07000127,,,,,6-10,,Anxiety
33.98,,2012/13*,E07000127,,,,,0-1,,Anxiety
27.26,,2012/13*,E07000127,,,,,2-3,,Anxiety
,,2012/13*,E07000127,,,x,,4-5,,Anxiety
29.08,,2012/13*,E07000127,,,,,6-10,,Anxiety
41.12,,2013/14*,E07000127,,,,,0-1,,Anxiety
20.07,,2013/14*,E07000127,,,,,2-3,,Anxiety
15.95,,2013/14*,E07000127,,,,,4-5,,Anxiety
,,2013/14*,E07000127,,,x,,6-10,,Anxiety
42.32,,2014/15*,E07000127,,,,,0-1,,Anxiety
,,2014/15*,E07000127,,,x,,2-3,,Anxiety
,,2014/15*,E07000127,,,x,,4-5,,Anxiety
24.67,,2014/15*,E07000127,,,,,6-10,,Anxiety
32.72,,2015/16*,E07000127,,,,,0-1,,Anxiety
26.13,,2015/16*,E07000127,,,,,2-3,,Anxiety
,,2015/16*,E07000127,,,x,,4-5,,Anxiety
25.04,,2015/16*,E07000127,,,,,6-10,,Anxiety
43.3,,2016/17*,E07000127,,,,,0-1,,Anxiety
,,2016/17*,E07000127,,,x,,2-3,,Anxiety
,,2016/17*,E07000127,,,x,,4-5,,Anxiety
27.73,,2016/17*,E07000127,,,,,6-10,,Anxiety
42.05,,2011/12,E07000128,,,,,0-1,,Anxiety
20.21,,2011/12,E07000128,,,,,2-3,,Anxiety
21.13,,2011/12,E07000128,,,,,4-5,,Anxiety
,,2011/12,E07000128,,,x,,6-10,,Anxiety
38.24,,2012/13*,E07000128,,,,,0-1,,Anxiety
27.07,,2012/13*,E07000128,,,,,2-3,,Anxiety
,,2012/13*,E07000128,,,x,,4-5,,Anxiety
,,2012/13*,E07000128,,,x,,6-10,,Anxiety
44.19,,2013/14*,E07000128,,,,,0-1,,Anxiety
19.19,,2013/14*,E07000128,,,,,2-3,,Anxiety
,,2013/14*,E07000128,,,x,,4-5,,Anxiety
22.73,,2013/14*,E07000128,,,,,6-10,,Anxiety
47.35,,2014/15*,E07000128,,,,,0-1,,Anxiety
21.87,,2014/15*,E07000128,,,,,2-3,,Anxiety
,,2014/15*,E07000128,,,x,,4-5,,Anxiety
,,2014/15*,E07000128,,,x,,6-10,,Anxiety
41.17,,2015/16*,E07000128,,,,,0-1,,Anxiety
22.78,,2015/16*,E07000128,,,,,2-3,,Anxiety
,,2015/16*,E07000128,,,x,,4-5,,Anxiety
21.13,,2015/16*,E07000128,,,,,6-10,,Anxiety
40.66,,2016/17*,E07000128,,,,,0-1,,Anxiety
24.1,,2016/17*,E07000128,,,,,2-3,,Anxiety
,,2016/17*,E07000128,,,x,,4-5,,Anxiety
21.94,,2016/17*,E07000128,,,,,6-10,,Anxiety
39.81,,2011/12,E08000011,,,,,0-1,,Anxiety
17.17,,2011/12,E08000011,,,,,2-3,,Anxiety
16.15,,2011/12,E08000011,,,,,4-5,,Anxiety
26.87,,2011/12,E08000011,,,,,6-10,,Anxiety
39.71,,2012/13*,E08000011,,,,,0-1,,Anxiety
16.12,,2012/13*,E08000011,,,,,2-3,,Anxiety
17.73,,2012/13*,E08000011,,,,,4-5,,Anxiety
26.44,,2012/13*,E08000011,,,,,6-10,,Anxiety
38.75,,2013/14*,E08000011,,,,,0-1,,Anxiety
20.41,,2013/14*,E08000011,,,,,2-3,,Anxiety
16.69,,2013/14*,E08000011,,,,,4-5,,Anxiety
24.15,,2013/14*,E08000011,,,,,6-10,,Anxiety
36.55,,2014/15*,E08000011,,,,,0-1,,Anxiety
19.38,,2014/15*,E08000011,,,,,2-3,,Anxiety
19.31,,2014/15*,E08000011,,,,,4-5,,Anxiety
24.76,,2014/15*,E08000011,,,,,6-10,,Anxiety
39.65,,2015/16*,E08000011,,,,,0-1,,Anxiety
20.06,,2015/16*,E08000011,,,,,2-3,,Anxiety
16.7,,2015/16*,E08000011,,,,,4-5,,Anxiety
23.59,,2015/16*,E08000011,,,,,6-10,,Anxiety
40.9,,2016/17*,E08000011,,,,,0-1,,Anxiety
19.45,,2016/17*,E08000011,,,,,2-3,,Anxiety
14.79,,2016/17*,E08000011,,,,,4-5,,Anxiety
24.86,,2016/17*,E08000011,,,,,6-10,,Anxiety
35.07,,2011/12,E08000012,,,,,0-1,,Anxiety
21.54,,2011/12,E08000012,,,,,2-3,,Anxiety
16.74,,2011/12,E08000012,,,,,4-5,,Anxiety
26.65,,2011/12,E08000012,,,,,6-10,,Anxiety
35.8,,2012/13*,E08000012,,,,,0-1,,Anxiety
16.36,,2012/13*,E08000012,,,,,2-3,,Anxiety
19.7,,2012/13*,E08000012,,,,,4-5,,Anxiety
28.13,,2012/13*,E08000012,,,,,6-10,,Anxiety
37.49,,2013/14*,E08000012,,,,,0-1,,Anxiety
19.06,,2013/14*,E08000012,,,,,2-3,,Anxiety
17.66,,2013/14*,E08000012,,,,,4-5,,Anxiety
25.79,,2013/14*,E08000012,,,,,6-10,,Anxiety
35.99,,2014/15*,E08000012,,,,,0-1,,Anxiety
20.45,,2014/15*,E08000012,,,,,2-3,,Anxiety
18.43,,2014/15*,E08000012,,,,,4-5,,Anxiety
25.13,,2014/15*,E08000012,,,,,6-10,,Anxiety
35.85,,2015/16*,E08000012,,,,,0-1,,Anxiety
23.77,,2015/16*,E08000012,,,,,2-3,,Anxiety
18.3,,2015/16*,E08000012,,,,,4-5,,Anxiety
22.08,,2015/16*,E08000012,,,,,6-10,,Anxiety
40.96,,2016/17*,E08000012,,,,,0-1,,Anxiety
22.37,,2016/17*,E08000012,,,,,2-3,,Anxiety
15.44,,2016/17*,E08000012,,,,,4-5,,Anxiety
21.22,,2016/17*,E08000012,,,,,6-10,,Anxiety
37.41,,2011/12,E08000014,,,,,0-1,,Anxiety
22.27,,2011/12,E08000014,,,,,2-3,,Anxiety
17.8,,2011/12,E08000014,,,,,4-5,,Anxiety
22.52,,2011/12,E08000014,,,,,6-10,,Anxiety
41.8,,2012/13*,E08000014,,,,,0-1,,Anxiety
19.86,,2012/13*,E08000014,,,,,2-3,,Anxiety
15.87,,2012/13*,E08000014,,,,,4-5,,Anxiety
22.47,,2012/13*,E08000014,,,,,6-10,,Anxiety
40.03,,2013/14*,E08000014,,,,,0-1,,Anxiety
20.89,,2013/14*,E08000014,,,,,2-3,,Anxiety
13.95,,2013/14*,E08000014,,,,,4-5,,Anxiety
25.13,,2013/14*,E08000014,,,,,6-10,,Anxiety
38.78,,2014/15*,E08000014,,,,,0-1,,Anxiety
21.21,,2014/15*,E08000014,,,,,2-3,,Anxiety
16.41,,2014/15*,E08000014,,,,,4-5,,Anxiety
23.6,,2014/15*,E08000014,,,,,6-10,,Anxiety
42.13,,2015/16*,E08000014,,,,,0-1,,Anxiety
20.82,,2015/16*,E08000014,,,,,2-3,,Anxiety
16.03,,2015/16*,E08000014,,,,,4-5,,Anxiety
21.02,,2015/16*,E08000014,,,,,6-10,,Anxiety
39.54,,2016/17*,E08000014,,,,,0-1,,Anxiety
24.3,,2016/17*,E08000014,,,,,2-3,,Anxiety
16.72,,2016/17*,E08000014,,,,,4-5,,Anxiety
19.44,,2016/17*,E08000014,,,,,6-10,,Anxiety
39.04,,2011/12,E08000013,,,,,0-1,,Anxiety
20.19,,2011/12,E08000013,,,,,2-3,,Anxiety
19.48,,2011/12,E08000013,,,,,4-5,,Anxiety
21.29,,2011/12,E08000013,,,,,6-10,,Anxiety
40.15,,2012/13*,E08000013,,,,,0-1,,Anxiety
18.82,,2012/13*,E08000013,,,,,2-3,,Anxiety
18.5,,2012/13*,E08000013,,,,,4-5,,Anxiety
22.54,,2012/13*,E08000013,,,,,6-10,,Anxiety
43.89,,2013/14*,E08000013,,,,,0-1,,Anxiety
18.18,,2013/14*,E08000013,,,,,2-3,,Anxiety
17.02,,2013/14*,E08000013,,,,,4-5,,Anxiety
20.9,,2013/14*,E08000013,,,,,6-10,,Anxiety
42.72,,2014/15*,E08000013,,,,,0-1,,Anxiety
21.3,,2014/15*,E08000013,,,,,2-3,,Anxiety
16.27,,2014/15*,E08000013,,,,,4-5,,Anxiety
19.71,,2014/15*,E08000013,,,,,6-10,,Anxiety
41.29,,2015/16*,E08000013,,,,,0-1,,Anxiety
23.08,,2015/16*,E08000013,,,,,2-3,,Anxiety
15.1,,2015/16*,E08000013,,,,,4-5,,Anxiety
20.54,,2015/16*,E08000013,,,,,6-10,,Anxiety
40.37,,2016/17*,E08000013,,,,,0-1,,Anxiety
21.61,,2016/17*,E08000013,,,,,2-3,,Anxiety
16.21,,2016/17*,E08000013,,,,,4-5,,Anxiety
21.81,,2016/17*,E08000013,,,,,6-10,,Anxiety
39.23,,2011/12,E08000015,,,,,0-1,,Anxiety
21.91,,2011/12,E08000015,,,,,2-3,,Anxiety
18.64,,2011/12,E08000015,,,,,4-5,,Anxiety
20.23,,2011/12,E08000015,,,,,6-10,,Anxiety
38.54,,2012/13*,E08000015,,,,,0-1,,Anxiety
19.89,,2012/13*,E08000015,,,,,2-3,,Anxiety
16.92,,2012/13*,E08000015,,,,,4-5,,Anxiety
24.65,,2012/13*,E08000015,,,,,6-10,,Anxiety
43.86,,2013/14*,E08000015,,,,,0-1,,Anxiety
21.1,,2013/14*,E08000015,,,,,2-3,,Anxiety
14.95,,2013/14*,E08000015,,,,,4-5,,Anxiety
20.1,,2013/14*,E08000015,,,,,6-10,,Anxiety
43.41,,2014/15*,E08000015,,,,,0-1,,Anxiety
21.55,,2014/15*,E08000015,,,,,2-3,,Anxiety
16.43,,2014/15*,E08000015,,,,,4-5,,Anxiety
18.61,,2014/15*,E08000015,,,,,6-10,,Anxiety
45.64,,2015/16*,E08000015,,,,,0-1,,Anxiety
22.74,,2015/16*,E08000015,,,,,2-3,,Anxiety
11.2,,2015/16*,E08000015,,,,,4-5,,Anxiety
20.42,,2015/16*,E08000015,,,,,6-10,,Anxiety
40.41,,2016/17*,E08000015,,,,,0-1,,Anxiety
24.74,,2016/17*,E08000015,,,,,2-3,,Anxiety
14.42,,2016/17*,E08000015,,,,,4-5,,Anxiety
20.43,,2016/17*,E08000015,,,,,6-10,,Anxiety
38.09,,2011/12,E12000003,,,,,0-1,,Anxiety
22.6,,2011/12,E12000003,,,,,2-3,,Anxiety
17.78,,2011/12,E12000003,,,,,4-5,,Anxiety
21.53,,2011/12,E12000003,,,,,6-10,,Anxiety
39.2,,2012/13*,E12000003,,,,,0-1,,Anxiety
21.8,,2012/13*,E12000003,,,,,2-3,,Anxiety
17.66,,2012/13*,E12000003,,,,,4-5,,Anxiety
21.34,,2012/13*,E12000003,,,,,6-10,,Anxiety
40.52,,2013/14*,E12000003,,,,,0-1,,Anxiety
21.6,,2013/14*,E12000003,,,,,2-3,,Anxiety
16.43,,2013/14*,E12000003,,,,,4-5,,Anxiety
21.44,,2013/14*,E12000003,,,,,6-10,,Anxiety
40.72,,2014/15*,E12000003,,,,,0-1,,Anxiety
21.55,,2014/15*,E12000003,,,,,2-3,,Anxiety
16.46,,2014/15*,E12000003,,,,,4-5,,Anxiety
21.27,,2014/15*,E12000003,,,,,6-10,,Anxiety
41.84,,2015/16*,E12000003,,,,,0-1,,Anxiety
20.65,,2015/16*,E12000003,,,,,2-3,,Anxiety
15.98,,2015/16*,E12000003,,,,,4-5,,Anxiety
21.52,,2015/16*,E12000003,,,,,6-10,,Anxiety
40.69,,2016/17*,E12000003,,,,,0-1,,Anxiety
21.27,,2016/17*,E12000003,,,,,2-3,,Anxiety
16.87,,2016/17*,E12000003,,,,,4-5,,Anxiety
21.17,,2016/17*,E12000003,,,,,6-10,,Anxiety
43.4,,2011/12,E06000011,,,,,0-1,,Anxiety
19.79,,2011/12,E06000011,,,,,2-3,,Anxiety
17.47,,2011/12,E06000011,,,,,4-5,,Anxiety
19.34,,2011/12,E06000011,,,,,6-10,,Anxiety
42.3,,2012/13*,E06000011,,,,,0-1,,Anxiety
22.57,,2012/13*,E06000011,,,,,2-3,,Anxiety
16.6,,2012/13*,E06000011,,,,,4-5,,Anxiety
18.53,,2012/13*,E06000011,,,,,6-10,,Anxiety
44.54,,2013/14*,E06000011,,,,,0-1,,Anxiety
19.84,,2013/14*,E06000011,,,,,2-3,,Anxiety
15.54,,2013/14*,E06000011,,,,,4-5,,Anxiety
20.09,,2013/14*,E06000011,,,,,6-10,,Anxiety
44.73,,2014/15*,E06000011,,,,,0-1,,Anxiety
19.21,,2014/15*,E06000011,,,,,2-3,,Anxiety
18.15,,2014/15*,E06000011,,,,,4-5,,Anxiety
17.91,,2014/15*,E06000011,,,,,6-10,,Anxiety
46.01,,2015/16*,E06000011,,,,,0-1,,Anxiety
21.71,,2015/16*,E06000011,,,,,2-3,,Anxiety
13.33,,2015/16*,E06000011,,,,,4-5,,Anxiety
18.96,,2015/16*,E06000011,,,,,6-10,,Anxiety
42.18,,2016/17*,E06000011,,,,,0-1,,Anxiety
21.44,,2016/17*,E06000011,,,,,2-3,,Anxiety
18.44,,2016/17*,E06000011,,,,,4-5,,Anxiety
17.94,,2016/17*,E06000011,,,,,6-10,,Anxiety
42.86,,2011/12,E06000010,,,,,0-1,,Anxiety
18.61,,2011/12,E06000010,,,,,2-3,,Anxiety
17.83,,2011/12,E06000010,,,,,4-5,,Anxiety
20.7,,2011/12,E06000010,,,,,6-10,,Anxiety
37.24,,2012/13*,E06000010,,,,,0-1,,Anxiety
23.24,,2012/13*,E06000010,,,,,2-3,,Anxiety
17.16,,2012/13*,E06000010,,,,,4-5,,Anxiety
22.36,,2012/13*,E06000010,,,,,6-10,,Anxiety
42.58,,2013/14*,E06000010,,,,,0-1,,Anxiety
19.4,,2013/14*,E06000010,,,,,2-3,,Anxiety
16.97,,2013/14*,E06000010,,,,,4-5,,Anxiety
21.05,,2013/14*,E06000010,,,,,6-10,,Anxiety
44.9,,2014/15*,E06000010,,,,,0-1,,Anxiety
16.57,,2014/15*,E06000010,,,,,2-3,,Anxiety
17.47,,2014/15*,E06000010,,,,,4-5,,Anxiety
21.06,,2014/15*,E06000010,,,,,6-10,,Anxiety
41.21,,2015/16*,E06000010,,,,,0-1,,Anxiety
19.22,,2015/16*,E06000010,,,,,2-3,,Anxiety
16.72,,2015/16*,E06000010,,,,,4-5,,Anxiety
22.86,,2015/16*,E06000010,,,,,6-10,,Anxiety
41.76,,2016/17*,E06000010,,,,,0-1,,Anxiety
19.78,,2016/17*,E06000010,,,,,2-3,,Anxiety
17.0,,2016/17*,E06000010,,,,,4-5,,Anxiety
21.45,,2016/17*,E06000010,,,,,6-10,,Anxiety
40.03,,2011/12,E06000012,,,,,0-1,,Anxiety
19.81,,2011/12,E06000012,,,,,2-3,,Anxiety
18.06,,2011/12,E06000012,,,,,4-5,,Anxiety
22.1,,2011/12,E06000012,,,,,6-10,,Anxiety
36.98,,2012/13*,E06000012,,,,,0-1,,Anxiety
21.4,,2012/13*,E06000012,,,,,2-3,,Anxiety
19.14,,2012/13*,E06000012,,,,,4-5,,Anxiety
22.48,,2012/13*,E06000012,,,,,6-10,,Anxiety
45.93,,2013/14*,E06000012,,,,,0-1,,Anxiety
17.83,,2013/14*,E06000012,,,,,2-3,,Anxiety
16.97,,2013/14*,E06000012,,,,,4-5,,Anxiety
19.27,,2013/14*,E06000012,,,,,6-10,,Anxiety
46.12,,2014/15*,E06000012,,,,,0-1,,Anxiety
18.22,,2014/15*,E06000012,,,,,2-3,,Anxiety
15.64,,2014/15*,E06000012,,,,,4-5,,Anxiety
20.02,,2014/15*,E06000012,,,,,6-10,,Anxiety
46.81,,2015/16*,E06000012,,,,,0-1,,Anxiety
18.64,,2015/16*,E06000012,,,,,2-3,,Anxiety
13.82,,2015/16*,E06000012,,,,,4-5,,Anxiety
20.74,,2015/16*,E06000012,,,,,6-10,,Anxiety
